t [s],p [Pa]
0.17567,0.080344
0.17575,0.078049
0.17583,0.07527
0.17592,0.071766
0.176,0.067819
0.17608,0.064115
0.17617,0.059976
0.17625,0.054743
0.17633,0.049009
0.17642,0.042734
0.1765,0.036049
0.17658,0.029428
0.17667,0.022368
0.17675,0.015261
0.17683,0.0081263
0.17692,0.00065149
0.177,-0.0064213
0.17708,-0.013743
0.17717,-0.021464
0.17725,-0.028661
0.17733,-0.035276
0.17742,-0.041382
0.1775,-0.047615
0.17758,-0.05372
0.17767,-0.058788
0.17775,-0.063469
0.17783,-0.06826
0.17792,-0.073067
0.178,-0.077765
0.17808,-0.081633
0.17817,-0.084391
0.17825,-0.086307
0.17833,-0.087562
0.17842,-0.088343
0.1785,-0.088289
0.17858,-0.087275
0.17867,-0.085907
0.17875,-0.084206
0.17883,-0.082046
0.17892,-0.0792
0.179,-0.075505
0.17908,-0.071713
0.17917,-0.06754
0.17925,-0.062496
0.17933,-0.057118
0.17942,-0.051401
0.1795,-0.045532
0.17958,-0.039602
0.17967,-0.033353
0.17975,-0.026741
0.17983,-0.01951
0.17992,-0.01194
0.18,-0.0044119
0.18008,0.0034207
0.18017,0.011675
0.18025,0.019788
0.18033,0.027563
0.18042,0.034872
0.1805,0.041424
0.18058,0.047597
0.18067,0.05298
0.18075,0.057325
0.18083,0.061425
0.18092,0.065261
0.181,0.069085
0.18108,0.072857
0.18117,0.075782
0.18125,0.078147
0.18133,0.080117
0.18142,0.081464
0.1815,0.082177
0.18158,0.081969
0.18167,0.081115
0.18175,0.079748
0.18183,0.077488
0.18192,0.074338
0.182,0.070171
0.18208,0.065698
0.18217,0.061349
0.18225,0.056351
0.18233,0.05079
0.18242,0.044825
0.1825,0.038452
0.18258,0.031955
0.18267,0.025398
0.18275,0.018547
0.18283,0.011267
0.18292,0.0041172
0.183,-0.0032052
0.18308,-0.010909
0.18317,-0.018315
0.18325,-0.0257
0.18333,-0.032682
0.18342,-0.039018
0.1835,-0.045437
0.18358,-0.051664
0.18367,-0.057455
0.18375,-0.063054
0.18383,-0.068483
0.18392,-0.073186
0.184,-0.077025
0.18408,-0.08062
0.18417,-0.083556
0.18425,-0.085364
0.18433,-0.086487
0.18442,-0.087215
0.1845,-0.087526
0.18458,-0.087639
0.18467,-0.087384
0.18475,-0.086272
0.18483,-0.084274
0.18492,-0.08105
0.185,-0.077161
0.18508,-0.07335
0.18517,-0.068912
0.18525,-0.063913
0.18533,-0.058904
0.18542,-0.053907
0.1855,-0.048617
0.18558,-0.042879
0.18567,-0.037058
0.18575,-0.030888
0.18583,-0.024395
0.18592,-0.017766
0.186,-0.010231
0.18608,-0.0019076
0.18617,0.0064088
0.18625,0.014474
0.18633,0.022362
0.18642,0.030172
0.1865,0.037517
0.18658,0.044017
0.18667,0.049912
0.18675,0.055707
0.18683,0.061437
0.18692,0.066481
0.187,0.070672
0.18708,0.074696
0.18717,0.078501
0.18725,0.081641
0.18733,0.084403
0.18742,0.086545
0.1875,0.087504
0.18758,0.087469
0.18767,0.087074
0.18775,0.086313
0.18783,0.084749
0.18792,0.08243
0.188,0.079455
0.18808,0.07619
0.18817,0.072431
0.18825,0.067763
0.18833,0.062905
0.18842,0.057952
0.1885,0.052567
0.18858,0.046881
0.18867,0.040862
0.18875,0.03459
0.18883,0.028366
0.18892,0.022259
0.189,0.015573
0.18908,0.0082007
0.18917,0.00088261
0.18925,-0.0061511
0.18933,-0.012963
0.18942,-0.020003
0.1895,-0.027165
0.18958,-0.033602
0.18967,-0.039311
0.18975,-0.045081
0.18983,-0.050999
0.18992,-0.056099
0.19,-0.060288
0.19008,-0.063937
0.19017,-0.067086
0.19025,-0.070242
0.19033,-0.073199
0.19042,-0.075266
0.1905,-0.076575
0.19058,-0.077396
0.19067,-0.077755
0.19075,-0.077465
0.19083,-0.076287
0.19092,-0.074259
0.191,-0.071621
0.19108,-0.06854
0.19117,-0.064771
0.19125,-0.060199
0.19133,-0.055138
0.19142,-0.049976
0.1915,-0.044642
0.19158,-0.038729
0.19167,-0.031975
0.19175,-0.024396
0.19183,-0.017057
0.19192,-0.010115
0.192,-0.0026864
0.19208,0.0046973
0.19217,0.011847
0.19225,0.018843
0.19233,0.025479
0.19242,0.032532
0.1925,0.040007
0.19258,0.046997
0.19267,0.053585
0.19275,0.059789
0.19283,0.065505
0.19292,0.071082
0.193,0.075717
0.19308,0.079146
0.19317,0.081869
0.19325,0.084173
0.19333,0.086405
0.19342,0.087899
0.1935,0.089001
0.19358,0.08966
0.19367,0.089345
0.19375,0.089217
0.19383,0.088592
0.19392,0.086646
0.194,0.084238
0.19408,0.081513
0.19417,0.078104
0.19425,0.073589
0.19433,0.068294
0.19442,0.062545
0.1945,0.056346
0.19458,0.050162
0.19467,0.043594
0.19475,0.036514
0.19483,0.029589
0.19492,0.02262
0.195,0.015862
0.19508,0.0095954
0.19517,0.0028671
0.19525,-0.004283
0.19533,-0.010894
0.19542,-0.017389
0.1955,-0.024552
0.19558,-0.031808
0.19567,-0.0385
0.19575,-0.045053
0.19583,-0.051453
0.19592,-0.056985
0.196,-0.062041
0.19608,-0.066562
0.19617,-0.070005
0.19625,-0.073017
0.19633,-0.075508
0.19642,-0.077315
0.1965,-0.078699
0.19658,-0.079412
0.19667,-0.079802
0.19675,-0.080149
0.19683,-0.080062
0.19692,-0.07914
0.197,-0.07751
0.19708,-0.075646
0.19717,-0.073249
0.19725,-0.069784
0.19733,-0.065508
0.19742,-0.060626
0.1975,-0.055366
0.19758,-0.050038
0.19767,-0.043967
0.19775,-0.037289
0.19783,-0.03101
0.19792,-0.024614
0.198,-0.017942
0.19808,-0.011362
0.19817,-0.004434
0.19825,0.0025541
0.19833,0.0092664
0.19842,0.016127
0.1985,0.023407
0.19858,0.03069
0.19867,0.037554
0.19875,0.044042
0.19883,0.049931
0.19892,0.055347
0.199,0.06078
0.19908,0.065999
0.19917,0.070491
0.19925,0.074562
0.19933,0.078226
0.19942,0.080957
0.1995,0.083059
0.19958,0.084296
0.19967,0.084425
0.19975,0.084301
0.19983,0.083936
0.19992,0.082461
0.2,0.080105
0.20008,0.077874
0.20017,0.075165
0.20025,0.071686
0.20033,0.068385
0.20042,0.06448
0.2005,0.05952
0.20058,0.054281
0.20067,0.048545
0.20075,0.042119
0.20083,0.03522
0.20092,0.02785
0.201,0.020322
0.20108,0.013034
0.20117,0.0054037
0.20125,-0.0024875
0.20133,-0.0094956
0.20142,-0.016017
0.2015,-0.022614
0.20158,-0.029359
0.20167,-0.036171
0.20175,-0.042359
