Time [s],P [Pa]
0.11025,-0.069082
0.11033,-0.028617
0.11042,0.056802
0.1105,0.065134
0.11058,-0.015407
0.11067,-0.070838
0.11075,-0.02127
0.11083,0.061392
0.11092,0.059089
0.111,-0.024874
0.11108,-0.071201
0.11117,-0.013067
0.11125,0.064785
0.11133,0.051668
0.11142,-0.033462
0.1115,-0.070145
0.11158,-0.0062332
0.11167,0.065308
0.11175,0.043647
0.11183,-0.040172
0.11192,-0.067141
0.112,0.0015147
0.11208,0.066452
0.11217,0.036686
0.11225,-0.045431
0.11233,-0.063198
0.11242,0.0089597
0.1125,0.066987
0.11258,0.02972
0.11267,-0.050457
0.11275,-0.059542
0.11283,0.015175
0.11292,0.065685
0.113,0.021212
0.11308,-0.056004
0.11317,-0.055885
0.11325,0.021399
0.11333,0.065082
0.11342,0.014209
0.1135,-0.05989
0.11358,-0.050962
0.11367,0.027501
0.11375,0.063284
0.11383,0.0078982
0.11392,-0.061318
0.114,-0.045609
0.11408,0.033055
0.11417,0.062524
0.11425,0.0018989
0.11433,-0.063525
0.11442,-0.039932
0.1145,0.039038
0.11458,0.061493
0.11467,-0.0038149
0.11475,-0.064603
0.11483,-0.032698
0.11492,0.046157
0.115,0.06059
0.11508,-0.0090515
0.11517,-0.064727
0.11525,-0.025914
0.11533,0.051729
0.11542,0.058635
0.1155,-0.01431
0.11558,-0.064326
0.11567,-0.019265
0.11575,0.055824
0.11583,0.054628
0.11592,-0.020308
0.116,-0.063231
0.11608,-0.013283
0.11617,0.057305
0.11625,0.049879
0.11633,-0.023622
0.11642,-0.059477
0.1165,-0.0065552
0.11658,0.059349
0.11667,0.046502
0.11675,-0.02542
0.11683,-0.054575
0.11692,0.0011162
0.117,0.062101
0.11708,0.042224
0.11717,-0.030086
0.11725,-0.05199
0.11733,0.0075904
0.11742,0.062708
0.1175,0.036073
0.11758,-0.034027
0.11767,-0.048092
0.11775,0.013387
0.11783,0.062244
0.11792,0.031253
0.118,-0.035236
0.11808,-0.043558
0.11817,0.017955
0.11825,0.061745
0.11833,0.026632
0.11842,-0.038091
0.1185,-0.040426
0.11858,0.022783
0.11867,0.061536
0.11875,0.022186
0.11883,-0.039575
0.11892,-0.035638
0.119,0.028117
0.11908,0.061574
0.11917,0.018018
0.11925,-0.041702
0.11933,-0.031002
0.11942,0.035136
0.1195,0.062325
0.11958,0.012073
0.11967,-0.044936
0.11975,-0.02553
0.11983,0.04212
0.11992,0.061114
0.12,0.0055646
0.12008,-0.046119
0.12017,-0.019312
0.12025,0.047243
0.12033,0.058046
0.12042,-0.0026655
0.1205,-0.04993
0.12058,-0.015538
0.12067,0.051073
0.12075,0.054104
0.12083,-0.011569
0.12092,-0.052887
0.121,-0.0097036
0.12108,0.056238
0.12117,0.051365
0.12125,-0.018082
0.12133,-0.053925
0.12142,-0.0043422
0.1215,0.059086
0.12158,0.046748
0.12167,-0.024127
0.12175,-0.053207
0.12183,0.0021057
0.12192,0.062518
0.122,0.042937
0.12208,-0.028681
0.12217,-0.050607
0.12225,0.0089156
0.12233,0.064359
0.12242,0.037403
0.1225,-0.03464
0.12258,-0.049832
0.12267,0.013094
0.12275,0.062812
0.12283,0.029217
0.12292,-0.040981
0.123,-0.048887
0.12308,0.016195
0.12317,0.060846
0.12325,0.022144
0.12333,-0.046875
0.12342,-0.048406
0.1235,0.019944
0.12358,0.060236
0.12367,0.016271
0.12375,-0.050798
0.12383,-0.046529
0.12392,0.023083
0.124,0.058862
0.12408,0.010598
0.12417,-0.053621
0.12425,-0.042969
0.12433,0.026248
0.12442,0.055846
0.1245,0.0044833
0.12458,-0.056126
0.12467,-0.03967
0.12475,0.030058
0.12483,0.053566
0.12492,-0.0036312
0.125,-0.061342
0.12508,-0.035751
0.12517,0.036296
0.12525,0.051394
0.12533,-0.012924
0.12542,-0.0654
0.1255,-0.029787
0.12558,0.042151
0.12567,0.047654
0.12575,-0.022222
0.12583,-0.068746
0.12592,-0.023758
0.126,0.048571
0.12608,0.044876
0.12617,-0.03087
0.12625,-0.070334
0.12633,-0.015346
0.12642,0.054695
0.1265,0.039684
0.12658,-0.039542
0.12667,-0.069397
0.12675,-0.0060183
0.12683,0.059251
0.12692,0.033186
0.127,-0.047397
0.12708,-0.066346
0.12717,0.0044308
0.12725,0.063706
0.12733,0.027181
0.12742,-0.053748
0.1275,-0.061667
0.12758,0.015516
0.12767,0.067278
0.12775,0.021158
0.12783,-0.057576
0.12792,-0.055513
0.128,0.024305
0.12808,0.067336
0.12817,0.01322
0.12825,-0.062066
0.12833,-0.05122
0.12842,0.029556
0.1285,0.065198
0.12858,0.0061079
0.12867,-0.064052
0.12875,-0.044142
0.12883,0.036659
0.12892,0.063069
0.129,-0.0010526
0.12908,-0.06507
0.12917,-0.037569
0.12925,0.041832
0.12933,0.059938
0.12942,-0.0091504
0.1295,-0.067344
0.12958,-0.030699
0.12967,0.048129
0.12975,0.057347
0.12983,-0.016081
0.12992,-0.067335
0.13,-0.021911
0.13008,0.055066
0.13017,0.054627
0.13025,-0.022491
0.13033,-0.066096
0.13042,-0.012783
0.1305,0.060834
0.13058,0.050092
0.13067,-0.029642
0.13075,-0.064543
0.13083,-0.0050427
0.13092,0.06293
0.131,0.042762
0.13108,-0.036733
0.13117,-0.061522
0.13125,0.0037722
0.13133,0.065313
0.13142,0.034533
0.1315,-0.045664
0.13158,-0.059475
0.13167,0.012762
0.13175,0.068189
0.13183,0.027868
0.13192,-0.052674
0.132,-0.056406
0.13208,0.023078
0.13217,0.071508
0.13225,0.020092
0.13233,-0.058596
0.13242,-0.051508
0.1325,0.031287
0.13258,0.071204
0.13267,0.011353
0.13275,-0.063405
0.13283,-0.045884
0.13292,0.03835
0.133,0.069182
0.13308,0.0032409
0.13317,-0.065661
0.13325,-0.038651
0.13333,0.044952
0.13342,0.065564
0.1335,-0.0052349
0.13358,-0.066505
0.13367,-0.031381
0.13375,0.04958
0.13383,0.06106
0.13392,-0.014371
0.134,-0.070057
0.13408,-0.026423
0.13417,0.053152
0.13425,0.055275
0.13433,-0.022542
0.13442,-0.069659
0.1345,-0.019098
0.13458,0.05652
0.13467,0.050062
0.13475,-0.028928
0.13483,-0.06816
0.13492,-0.011808
0.135,0.059747
0.13508,0.045306
0.13517,-0.034356
0.13525,-0.064978
0.13533,-0.0028215
0.13542,0.06245
0.1355,0.0382
0.13558,-0.04089
0.13567,-0.062111
0.13575,0.0040183
0.13583,0.062581
0.13592,0.030777
0.136,-0.046328
0.13608,-0.058907
0.13617,0.010571
0.13625,0.062698
0.13633,0.022376
0.13642,-0.053947
0.1365,-0.056402
0.13658,0.017978
0.13667,0.062389
0.13675,0.013073
0.13683,-0.060588
0.13692,-0.052206
0.137,0.026297
0.13708,0.062641
0.13717,0.0044505
0.13725,-0.066205
0.13733,-0.046963
0.13742,0.034827
0.1375,0.062988
0.13758,-0.0017542
0.13767,-0.067
0.13775,-0.038687
0.13783,0.042627
0.13792,0.062633
0.138,-0.0065547
0.13808,-0.066687
0.13817,-0.031145
0.13825,0.047357
0.13833,0.058024
0.13842,-0.012311
0.1385,-0.064296
0.13858,-0.02308
0.13867,0.052602
0.13875,0.055694
0.13883,-0.016825
0.13892,-0.060563
0.139,-0.012333
0.13908,0.057881
0.13917,0.050064
0.13925,-0.024568
0.13933,-0.05955
0.13942,-0.0047158
0.1395,0.060623
0.13958,0.043836
0.13967,-0.030752
0.13975,-0.056755
0.13983,0.0028002
0.13992,0.062801
0.14,0.038575
0.14008,-0.035532
0.14017,-0.053871
0.14025,0.0090605
0.14033,0.063712
0.14042,0.033522
0.1405,-0.038725
0.14058,-0.048819
0.14067,0.017005
0.14075,0.063889
0.14083,0.026832
0.14092,-0.04199
0.141,-0.045338
0.14108,0.02137
0.14117,0.062839
0.14125,0.019615
0.14133,-0.047329
0.14142,-0.041519
0.1415,0.02798
0.14158,0.062152
0.14167,0.012962
0.14175,-0.051236
0.14183,-0.038556
0.14192,0.032922
0.142,0.061148
0.14208,0.0056347
0.14217,-0.055445
0.14225,-0.033915
0.14233,0.03937
0.14242,0.060625
0.1425,-6.27E-05
0.14258,-0.057475
0.14267,-0.029441
0.14275,0.044218
0.14283,0.059096
0.14292,-0.0071141
0.143,-0.060462
0.14308,-0.024114
0.14317,0.048854
0.14325,0.055356
0.14333,-0.014342
0.14342,-0.061657
0.1435,-0.018329
0.14358,0.052808
0.14367,0.050646
0.14375,-0.02198
0.14383,-0.061992
0.14392,-0.012935
0.144,0.053925
0.14408,0.04387
0.14417,-0.029729
0.14425,-0.061873
0.14433,-0.0057845
0.14442,0.057292
0.1445,0.037734
0.14458,-0.036444
0.14467,-0.059512
0.14475,0.0012363
0.14483,0.057888
0.14492,0.029017
0.145,-0.04535
0.14508,-0.058932
0.14517,0.0078567
0.14525,0.058892
0.14533,0.020982
0.14542,-0.052302
0.1455,-0.055875
0.14558,0.014328
0.14567,0.057719
0.14575,0.013154
0.14583,-0.056736
0.14592,-0.052374
0.146,0.018923
0.14608,0.055561
0.14617,0.0058299
0.14625,-0.060571
0.14633,-0.048445
0.14642,0.0242
0.1465,0.053602
0.14658,-0.0013101
0.14667,-0.06272
0.14675,-0.043133
0.14683,0.02841
0.14692,0.049923
0.147,-0.0086366
0.14708,-0.06454
0.14717,-0.038361
0.14725,0.032609
0.14733,0.04757
0.14742,-0.015809
0.1475,-0.067518
0.14758,-0.032799
0.14767,0.038089
0.14775,0.043849
0.14783,-0.02389
0.14792,-0.068735
0.148,-0.02682
0.14808,0.04153
0.14817,0.039494
0.14825,-0.030757
0.14833,-0.069159
0.14842,-0.020308
0.1485,0.046013
0.14858,0.036516
0.14867,-0.0354
0.14875,-0.066573
0.14883,-0.011412
0.14892,0.051742
0.149,0.034146
0.14908,-0.039666
0.14917,-0.064258
0.14925,-0.0045094
0.14933,0.053709
0.14942,0.028788
0.1495,-0.04351
0.14958,-0.060166
0.14967,0.0025656
0.14975,0.055747
0.14983,0.024394
0.14992,-0.048198
0.15,-0.058482
0.15008,0.0082602
0.15017,0.05581
0.15025,0.018251
0.15033,-0.050492
0.15042,-0.054745
0.1505,0.011491
0.15058,0.055347
0.15067,0.015015
0.15075,-0.05263
0.15083,-0.052137
0.15092,0.015355
0.151,0.054715
0.15108,0.011326
0.15117,-0.05311
0.15125,-0.047811
0.15133,0.018704
0.15142,0.053536
0.1515,0.0092189
0.15158,-0.052312
0.15167,-0.043926
0.15175,0.022477
0.15183,0.053267
0.15192,0.0060993
0.152,-0.052825
0.15208,-0.040096
0.15217,0.026292
0.15225,0.052281
0.15233,0.0018023
0.15242,-0.053886
0.1525,-0.037175
0.15258,0.02678
0.15267,0.048584
0.15275,-0.0010647
0.15283,-0.053094
0.15292,-0.034793
0.153,0.028613
0.15308,0.048698
0.15317,-0.0032582
0.15325,-0.054236
0.15333,-0.031088
0.15342,0.033563
0.1535,0.048696
0.15358,-0.0065495
0.15367,-0.054255
0.15375,-0.026099
0.15383,0.039453
0.15392,0.050728
0.154,-0.0088477
0.15408,-0.05545
0.15417,-0.021283
0.15425,0.045706
0.15433,0.050045
0.15442,-0.013906
0.1545,-0.055354
0.15458,-0.015183
0.15467,0.050617
0.15475,0.049121
0.15483,-0.018124
0.15492,-0.056052
0.155,-0.010755
0.15508,0.053135
0.15517,0.044086
0.15525,-0.026077
0.15533,-0.057355
0.15542,-0.0053208
0.1555,0.055081
0.15558,0.037839
0.15567,-0.033247
0.15575,-0.05758
0.15583,-0.0014952
0.15592,0.054408
0.156,0.030764
0.15608,-0.040341
0.15617,-0.058466
0.15625,0.0017412
0.15633,0.055043
0.15642,0.027062
0.1565,-0.043658
0.15658,-0.056198
0.15667,0.0075233
0.15675,0.056556
0.15683,0.02226
0.15692,-0.048268
0.157,-0.055111
0.15708,0.012194
0.15717,0.058075
0.15725,0.017992
0.15733,-0.052441
0.15742,-0.052924
0.1575,0.018174
0.15758,0.05974
0.15767,0.013227
0.15775,-0.056217
0.15783,-0.049941
0.15792,0.023439
0.158,0.059316
0.15808,0.0070289
0.15817,-0.059797
0.15825,-0.046054
0.15833,0.029197
0.15842,0.059262
0.1585,0.0016615
0.15858,-0.061573
0.15867,-0.039079
0.15875,0.037614
0.15883,0.05993
0.15892,-0.0036618
0.159,-0.062951
0.15908,-0.032019
0.15917,0.044782
0.15925,0.057606
0.15933,-0.011128
0.15942,-0.06335
0.1595,-0.024528
0.15958,0.049474
0.15967,0.05415
0.15975,-0.016684
0.15983,-0.06265
0.15992,-0.017918
0.16,0.05336
0.16008,0.049975
0.16017,-0.023328
0.16025,-0.062671
0.16033,-0.011373
0.16042,0.057274
0.1605,0.045076
0.16058,-0.030941
0.16067,-0.061918
0.16075,-0.0023235
0.16083,0.062563
0.16092,0.040106
0.161,-0.037143
0.16108,-0.058636
0.16117,0.0073565
0.16125,0.06723
0.16133,0.03536
0.16142,-0.042895
0.1615,-0.055356
0.16158,0.016121
0.16167,0.069554
0.16175,0.029884
0.16183,-0.045372
0.16192,-0.049155
0.162,0.023828
0.16208,0.070523
0.16217,0.02572
0.16225,-0.046531
0.16233,-0.042843
0.16242,0.031966
0.1625,0.071356
0.16258,0.020393
0.16267,-0.048264
0.16275,-0.03777
0.16283,0.036688
0.16292,0.06949
0.163,0.014354
0.16308,-0.051294
0.16317,-0.03409
0.16325,0.041777
0.16333,0.067818
0.16342,0.0074574
0.1635,-0.053699
0.16358,-0.029218
0.16367,0.045792
0.16375,0.06525
0.16383,0.0018635
0.16392,-0.05592
0.164,-0.025605
0.16408,0.050743
0.16417,0.064025
0.16425,-0.0050148
0.16433,-0.058973
0.16442,-0.021144
0.1645,0.055229
0.16458,0.061937
0.16467,-0.010119
0.16475,-0.058695
0.16483,-0.014249
0.16492,0.060409
0.165,0.058371
0.16508,-0.017828
0.16517,-0.059648
0.16525,-0.0072129
0.16533,0.064841
0.16542,0.052981
0.1655,-0.027222
0.16558,-0.060958
0.16567,0.0008734
0.16575,0.068787
0.16583,0.044937
0.16592,-0.037197
0.166,-0.060259
0.16608,0.009666
0.16617,0.072713
0.16625,0.038575
0.16633,-0.045521
0.16642,-0.059213
0.1665,0.018701
0.16658,0.076378
0.16667,0.031033
0.16675,-0.053632
0.16683,-0.05683
0.16692,0.026473
0.167,0.076727
0.16708,0.022555
0.16717,-0.059791
0.16725,-0.053282
0.16733,0.033186
0.16742,0.075648
0.1675,0.013733
0.16758,-0.065386
0.16767,-0.049657
0.16775,0.038223
0.16783,0.071983
0.16792,0.0031584
0.168,-0.071761
0.16808,-0.04695
0.16817,0.041738
0.16825,0.067569
0.16833,-0.0056734
0.16842,-0.075314
0.1685,-0.043788
0.16858,0.043715
0.16867,0.063189
0.16875,-0.012364
0.16883,-0.077237
0.16892,-0.040381
0.169,0.04649
0.16908,0.060343
0.16917,-0.018913
0.16925,-0.079047
0.16933,-0.034466
0.16942,0.050606
0.1695,0.05531
0.16958,-0.026577
0.16967,-0.079302
0.16975,-0.027845
0.16983,0.054194
0.16992,0.050927
0.17,-0.03214
0.17008,-0.077806
0.17017,-0.020578
0.17025,0.058703
0.17033,0.047674
0.17042,-0.03756
0.1705,-0.075977
0.17058,-0.012637
0.17067,0.062808
0.17075,0.044392
0.17083,-0.041395
0.17092,-0.072981
0.171,-0.0052505
0.17108,0.065643
0.17117,0.040351
0.17125,-0.046385
0.17133,-0.072398
0.17142,0.0016025
0.1715,0.07036
0.17158,0.035674
0.17167,-0.053696
0.17175,-0.070697
0.17183,0.01034
0.17192,0.073603
0.172,0.029501
0.17208,-0.059221
0.17217,-0.065572
0.17225,0.021661
0.17233,0.077871
0.17242,0.023757
0.1725,-0.063719
0.17258,-0.059693
0.17267,0.031636
0.17275,0.07895
0.17283,0.015223
0.17292,-0.068584
0.173,-0.053454
0.17308,0.038981
0.17317,0.075898
0.17325,0.0055501
0.17333,-0.071879
0.17342,-0.046478
0.1735,0.045673
0.17358,0.073214
0.17367,-0.0024444
0.17375,-0.074267
0.17383,-0.03943
0.17392,0.05265
0.174,0.070026
0.17408,-0.012036
0.17417,-0.077521
0.17425,-0.032403
0.17433,0.059018
0.17442,0.066205
0.1745,-0.020506
0.17458,-0.078322
0.17467,-0.023773
0.17475,0.066117
0.17483,0.063552
0.17492,-0.027519
0.175,-0.077314
0.17508,-0.013525
0.17517,0.072355
0.17525,0.058722
0.17533,-0.03438
0.17542,-0.075575
0.1755,-0.0049139
0.17558,0.076424
0.17567,0.052269
0.17575,-0.041846
0.17583,-0.071659
0.17592,0.0065493
0.176,0.081647
0.17608,0.04673
0.17617,-0.048572
0.17625,-0.067919
0.17633,0.017484
0.17642,0.08469
0.1765,0.036905
0.17658,-0.058287
0.17667,-0.064892
0.17675,0.026703
0.17683,0.084948
0.17692,0.027428
0.177,-0.064262
0.17708,-0.059647
0.17717,0.034863
0.17725,0.08278
0.17733,0.015194
0.17742,-0.072232
0.1775,-0.055314
0.17758,0.042434
0.17767,0.081429
0.17775,0.0060809
0.17783,-0.076001
0.17792,-0.046637
0.178,0.05293
0.17808,0.079814
0.17817,-0.0043225
0.17825,-0.079465
0.17833,-0.038093
0.17842,0.060812
0.1785,0.075243
0.17858,-0.015497
0.17867,-0.082155
0.17875,-0.029208
0.17883,0.068027
0.17892,0.069303
0.179,-0.027923
0.17908,-0.084785
0.17917,-0.020344
0.17925,0.072595
0.17933,0.061174
0.17942,-0.037425
0.1795,-0.083216
0.17958,-0.012391
0.17967,0.073301
0.17975,0.051982
0.17983,-0.045406
0.17992,-0.080797
0.18,-0.0049782
0.18008,0.073416
0.18017,0.044462
0.18025,-0.049369
0.18033,-0.075611
0.18042,0.0031899
0.1805,0.07476
0.18058,0.036525
0.18067,-0.056845
0.18075,-0.07161
0.18083,0.013524
0.18092,0.076606
0.181,0.028322
0.18108,-0.062175
0.18117,-0.065904
0.18125,0.022968
0.18133,0.077149
0.18142,0.019166
0.1815,-0.068799
0.18158,-0.06145
0.18167,0.031067
0.18175,0.076134
0.18183,0.0099635
0.18192,-0.073292
0.182,-0.055549
0.18208,0.037865
0.18217,0.073648
0.18225,0.0017801
0.18233,-0.075815
0.18242,-0.048975
0.1825,0.044358
0.18258,0.070771
0.18267,-0.0071537
0.18275,-0.078968
0.18283,-0.041591
0.18292,0.052333
0.183,0.067831
0.18308,-0.016844
0.18317,-0.080043
0.18325,-0.03012
0.18333,0.062265
0.18342,0.065098
0.1835,-0.02523
0.18358,-0.079517
0.18367,-0.019294
0.18375,0.069627
0.18383,0.060176
0.18392,-0.034641
0.184,-0.079675
0.18408,-0.0089944
0.18417,0.076534
0.18425,0.05503
0.18433,-0.042013
0.18442,-0.076389
0.1845,0.0014421
0.18458,0.080447
0.18467,0.047855
0.18475,-0.050128
0.18483,-0.07387
0.18492,0.010237
0.185,0.081225
0.18508,0.039243
0.18517,-0.055468
0.18525,-0.068507
0.18533,0.019027
0.18542,0.081674
0.1855,0.031051
0.18558,-0.060949
0.18567,-0.064868
0.18575,0.024496
0.18583,0.079786
0.18592,0.023284
0.186,-0.065269
0.18608,-0.060245
0.18617,0.031581
0.18625,0.078704
0.18633,0.015236
0.18642,-0.069071
0.1865,-0.055585
0.18658,0.036463
0.18667,0.075536
0.18675,0.0071347
0.18683,-0.072109
0.18692,-0.050153
0.187,0.042351
0.18708,0.073258
0.18717,-0.00064273
0.18725,-0.075102
0.18733,-0.044808
0.18742,0.047186
0.1875,0.069493
0.18758,-0.0081559
0.18767,-0.076424
0.18775,-0.038936
0.18783,0.051049
0.18792,0.064683
0.188,-0.015968
0.18808,-0.077193
0.18817,-0.033278
0.18825,0.053011
0.18833,0.059088
0.18842,-0.022141
0.1885,-0.076063
0.18858,-0.025609
0.18867,0.058311
0.18875,0.056386
0.18883,-0.027834
0.18892,-0.075543
0.189,-0.018624
0.18908,0.061567
0.18917,0.050405
0.18925,-0.035891
0.18933,-0.075726
0.18942,-0.011527
0.1895,0.065356
0.18958,0.044758
0.18967,-0.044543
0.18975,-0.076244
0.18983,-0.0038142
0.18992,0.068942
0.19,0.038964
0.19008,-0.050004
0.19017,-0.073092
0.19025,0.001933
0.19033,0.067457
0.19042,0.032021
0.1905,-0.053715
0.19058,-0.070379
0.19067,0.0057719
0.19075,0.065524
0.19083,0.02466
0.19092,-0.059105
0.191,-0.06872
0.19108,0.0093618
0.19117,0.06286
0.19125,0.017171
0.19133,-0.062356
0.19142,-0.064316
0.1915,0.014069
0.19158,0.061158
0.19167,0.011547
0.19175,-0.064468
0.19183,-0.058992
0.19192,0.020988
0.192,0.061248
0.19208,0.0064197
0.19217,-0.066131
0.19225,-0.054327
0.19233,0.025818
0.19242,0.060245
0.1925,0.0020613
0.19258,-0.066305
0.19267,-0.049395
0.19275,0.0296
0.19283,0.060005
0.19292,-0.0001954
0.193,-0.066962
0.19308,-0.046133
0.19317,0.033135
0.19325,0.058628
0.19333,-0.004849
0.19342,-0.068074
0.1935,-0.040889
0.19358,0.039134
0.19367,0.059337
0.19375,-0.0078726
0.19383,-0.068551
0.19392,-0.035545
0.194,0.045514
0.19408,0.058665
0.19417,-0.014821
0.19425,-0.070628
0.19433,-0.027945
0.19442,0.053186
0.1945,0.05829
0.19458,-0.019373
0.19467,-0.070539
0.19475,-0.020711
0.19483,0.059922
0.19492,0.056996
0.195,-0.025346
0.19508,-0.070677
0.19517,-0.012532
0.19525,0.066545
0.19533,0.054824
0.19542,-0.0308
0.1955,-0.069186
0.19558,-0.0037552
0.19567,0.072784
0.19575,0.052185
0.19583,-0.037126
0.19592,-0.068355
0.196,0.0053159
0.19608,0.078922
0.19617,0.048538
0.19625,-0.043452
0.19633,-0.0663
0.19642,0.014398
0.1965,0.082598
0.19658,0.042405
0.19667,-0.048919
0.19675,-0.062524
0.19683,0.021183
0.19692,0.08305
0.197,0.037174
0.19708,-0.051806
0.19717,-0.057553
0.19725,0.028579
0.19733,0.083553
0.19742,0.031299
0.1975,-0.054852
0.19758,-0.052771
0.19767,0.035094
0.19775,0.083605
0.19783,0.02529
0.19792,-0.058431
0.198,-0.048172
0.19808,0.041728
0.19817,0.083014
0.19825,0.018954
0.19833,-0.061067
0.19842,-0.043497
0.1985,0.047466
0.19858,0.082922
0.19867,0.014139
0.19875,-0.062349
0.19883,-0.037923
0.19892,0.052593
0.199,0.081159
0.19908,0.0086136
0.19917,-0.064112
0.19925,-0.033898
0.19933,0.056772
0.19942,0.079552
0.1995,0.0023871
0.19958,-0.06686
0.19967,-0.029266
0.19975,0.061229
0.19983,0.076143
0.19992,-0.005073
0.2,-0.068813
0.20008,-0.024186
0.20017,0.064897
0.20025,0.072351
0.20033,-0.011948
0.20042,-0.069802
0.2005,-0.018072
0.20058,0.068888
0.20067,0.067421
0.20075,-0.019675
0.20083,-0.069927
0.20092,-0.012448
0.201,0.069484
0.20108,0.060456
0.20117,-0.026794
0.20125,-0.070416
0.20133,-0.0078224
0.20142,0.070775
0.2015,0.054511
0.20158,-0.033425
0.20167,-0.070637
0.20175,-0.0040121
0.20183,0.070944
